Tag,Parent_Tag,Attr_For,Num_Children,Num_Siblings,Depth,X_Percent,Y_Percent,Font_Size,Font_Weight,Is_Text,Nearest_Color,Nearest_Bg_Color,Distance_From_Input,Class
i,button,0.0,0.0,0.0,1.0,0.5612,0.9309,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9341,0.5,0.0,0.0,grey,black,0.0631,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9356,0.5,0.0,0.0,grey,black,0.0918,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9356,0.4333,0.25,0.0,grey,white,0.0918,None
input,td,0.0,0.0,0.0,0.8667,0.1122,0.9356,0.5,0.0,0.0,grey,black,0.0,None
td,tr,0.0,0.2857,0.2632,0.8,0.1327,0.9765,0.5,0.0,0.0,grey,black,0.0029,None
div,li,0.0,0.2857,0.0,0.3333,0.0,0.8603,0.5,0.0,0.0,grey,black,0.0273,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9451,0.4333,0.25,0.0,grey,white,0.0918,None
a,li,0.0,0.0,0.0,0.8125,0.4592,0.9205,0.2105,0.0,1.0,grey,black,1.0,None
li,ul,0.0,0.2857,0.1053,0.2667,0.0,0.8666,0.5,0.0,0.0,grey,black,0.0261,None
i,div,0.0,0.0,0.0526,0.9333,0.1633,0.8932,0.5667,0.25,0.0,grey,black,0.0088,None
div,th,0.0,0.1429,0.0526,0.8667,0.1327,0.8948,0.5667,0.5,0.0,grey,black,0.0039,None
td,tr,0.0,0.1429,0.2632,0.8,0.1122,0.898,0.5,0.0,0.0,grey,black,0.0018,None
span,div,0.0,0.1429,0.0526,0.4,0.0,0.8791,0.5,0.0,0.0,grey,black,0.0283,None
div,th,0.0,0.2857,0.0,0.8667,0.3163,0.8932,0.5667,0.5,0.0,grey,black,0.040999999999999995,None
th,tr,0.0,0.1429,0.2632,0.8,0.1122,0.8917,0.5667,0.5,0.0,grey,black,0.0018,None
div,li,0.0,0.2857,0.0526,0.3333,0.0,0.8776,0.5,0.0,0.0,grey,black,0.028999999999999998,None
th,tr,0.0,0.1429,0.2632,0.8,0.4184,0.8917,0.5667,0.5,0.0,grey,black,0.0631,None
div,th,0.0,0.2857,0.0,0.8667,0.4286,0.8932,0.5667,0.5,0.0,grey,black,0.064,None
li,ul,0.0,0.2857,0.1053,0.2667,0.0,0.8776,0.5,0.0,0.0,grey,black,0.0288,None
i,div,0.0,0.0,0.0526,0.9333,0.4796,0.8917,0.5667,0.25,0.0,grey,black,0.0758,None
tr,tbody,0.0,0.8571,1.0,0.7333,0.1122,0.898,0.5,0.0,0.0,grey,black,0.0021,None
th,tr,0.0,0.1429,0.2632,0.8,0.3061,0.8917,0.5667,0.5,0.0,grey,black,0.0402,None
div,td,0.0,0.0,0.0,0.8667,0.3163,0.9403,0.5,0.0,0.0,grey,black,0.040999999999999995,None
i,button,0.0,0.0,0.0,1.0,0.5612,0.9356,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9686,0.4333,0.25,0.0,grey,white,0.0918,None
i,div,0.0,0.0,0.0526,0.9333,0.3673,0.8932,0.5667,0.25,0.0,grey,black,0.0509,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9294,0.5,0.0,0.0,grey,black,0.0631,None
th,tr,0.0,0.0,0.2632,0.8,0.1122,0.8917,0.5667,0.5,0.0,grey,black,0.0021,None
i,span,0.0,0.0,0.0,0.4667,0.0,0.8791,0.7,0.25,0.0,white,black,0.0279,None
div,th,0.0,0.2857,0.0526,0.8667,0.1327,0.8932,0.5667,0.5,0.0,grey,black,0.0034,None
th,tr,0.0,0.2857,0.2632,0.8,0.1327,0.8917,0.5667,0.5,0.0,grey,black,0.0029,None
input,th,0.0,0.0,0.0,0.8667,0.1122,0.8932,0.5667,0.5,0.0,grey,black,0.0,None
div,div,0.0,0.1429,0.0,0.5333,0.1122,0.8713,0.5,0.0,0.0,grey,black,0.0058,None
div,div,0.0,0.1429,0.0,0.6,0.1224,0.8713,0.5,0.0,0.0,grey,black,0.0055,None
button,div,0.0,0.1429,0.0,0.6667,0.1224,0.8713,0.5,0.25,0.0,grey,white,0.0056,None
div,div,0.0,0.2857,0.1579,0.4667,0.1122,0.8776,0.5,0.0,0.0,grey,black,0.0112,None
div,div,0.0,0.0,0.0526,0.5333,0.1122,0.8776,0.5,0.0,0.0,grey,black,0.0112,None
div,div,0.0,0.1429,0.0,0.4,0.102,0.8587,0.5,0.0,0.0,grey,black,0.0101,None
div,div,0.0,0.1429,0.0526,0.5333,0.4286,0.8776,0.5,0.0,0.0,grey,black,0.0647,None
i,button,0.0,0.0,0.0526,0.6667,0.5408,0.8776,0.5,0.25,0.0,grey,black,0.0888,None
li,ul,0.0,0.1429,0.3158,0.4,0.0,0.8838,0.5,0.0,0.0,grey,black,0.0278,None
input,td,0.0,0.0,0.0,0.8667,0.1122,0.8995,0.5,0.0,0.0,grey,black,0.0,None
div,div,0.0,0.1429,0.1579,0.4,0.102,0.8838,0.5,0.0,0.0,grey,black,0.0109,None
div,div,0.0,0.1429,0.1579,0.4,0.102,0.8854,0.5,0.0,0.0,grey,black,0.0087,None
div,div,0.0,0.0,0.0,0.4667,0.102,0.8854,0.5,0.0,0.0,grey,black,0.0087,None
div,div,0.0,0.1429,0.1579,0.4,0.102,0.887,0.5,0.0,0.0,grey,black,0.0086,None
div,div,0.0,0.1429,0.0,0.4667,0.102,0.887,0.5,0.0,0.0,grey,black,0.0086,None
div,div,0.0,0.5714,0.0,0.5333,0.1122,0.887,0.5,0.0,0.0,grey,black,0.0081,None
button,div,0.0,0.2857,0.0,0.6,0.5306,0.8776,0.5,0.25,0.0,grey,black,0.0863,None
ul,li,0.0,1.0,0.0526,0.3333,0.0,0.8838,0.5,0.0,0.0,grey,black,0.0278,None
span,button,0.0,0.0,0.0526,0.7333,0.4388,0.8885,0.5,0.25,0.0,grey,black,0.066,None
tr,thead,0.0,0.8571,0.0,0.7333,0.1122,0.8917,0.5,0.0,0.0,grey,black,0.0021,None
div,div,0.0,0.1429,0.0,0.4667,0.102,0.8838,0.5,0.0,0.0,grey,black,0.0109,None
div,td,0.0,0.1429,0.0526,0.8667,0.1327,0.9011,0.5,0.0,0.0,grey,black,0.0038,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.898,0.5,0.0,0.0,grey,black,0.0402,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.898,0.5,0.0,0.0,grey,black,0.0631,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9215,0.5,0.0,0.0,grey,black,0.0918,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9215,0.4333,0.25,0.0,grey,white,0.0918,None
i,button,0.0,0.0,0.0,1.0,0.5612,0.9215,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9137,0.5,0.0,0.0,grey,black,0.0896,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9137,0.5,0.0,0.0,grey,black,0.0631,None
div,li,0.0,0.2857,0.0526,0.3333,0.0,0.8681,0.5,0.0,0.0,grey,green,0.0261,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.9199,0.5,0.0,0.0,grey,black,0.0402,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.9137,0.5,0.0,0.0,grey,black,0.0402,None
td,tr,0.0,0.1429,0.2632,0.8,0.1122,0.9089,0.5,0.0,0.0,grey,black,0.0018,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9199,0.5,0.0,0.0,grey,black,0.0896,None
input,td,0.0,0.0,0.0,0.8667,0.1122,0.9105,0.5,0.0,0.0,grey,black,0.0,None
i,span,0.0,0.0,0.0,0.4667,0.0,0.8681,0.7,0.0,0.0,white,black,0.0242,None
span,div,0.0,0.0,0.0,0.9333,0.1327,0.9121,0.5,0.0,0.0,grey,black,0.0038,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.9089,0.5,0.0,0.0,grey,black,0.0402,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9089,0.5,0.0,0.0,grey,black,0.0631,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.9246,0.5,0.0,0.0,grey,green,0.0021,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9089,0.5,0.0,0.0,grey,black,0.0896,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.9089,0.5,0.0,0.0,grey,black,0.0021,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9105,0.4333,0.25,0.0,grey,white,0.0918,None
i,span,0.0,0.0,0.0,0.4667,0.0,0.8619,0.7,0.0,0.0,white,black,0.0249,None
td,tr,0.0,0.2857,0.2632,0.8,0.1327,0.9089,0.5,0.0,0.0,grey,black,0.0029,None
a,li,0.0,0.0,0.0,0.4375,0.0,0.9398,0.2105,0.0,1.0,white,black,1.0,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9199,0.5,0.0,0.0,grey,black,0.0631,None
span,div,0.0,0.0,0.0,0.9333,0.1327,0.9325,0.5,0.0,0.0,grey,black,0.0038,None
i,button,0.0,0.0,0.0526,0.6,0.0204,0.8728,0.6667,0.25,0.0,white,black,0.022000000000000002,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.898,0.5,0.0,0.0,grey,black,0.0896,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.8995,0.5,0.0,0.0,grey,black,0.0918,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.8995,0.4333,0.25,0.0,grey,white,0.0918,None
i,button,0.0,0.0,0.0,1.0,0.5612,0.8995,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
td,tr,0.0,0.2857,0.2632,0.8,0.1327,0.898,0.5,0.0,0.0,grey,black,0.0029,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.898,0.5,0.0,0.0,grey,grey,0.0021,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.9042,0.5,0.0,0.0,grey,black,0.0021,None
td,tr,0.0,0.2857,0.2632,0.8,0.1327,0.9042,0.5,0.0,0.0,grey,black,0.0029,None
div,td,0.0,0.0,0.0,0.8667,0.3163,0.9199,0.5,0.0,0.0,grey,black,0.040999999999999995,None
button,li,0.0,0.2857,0.0,0.5333,0.0,0.8728,0.5,0.0,0.0,white,black,0.0269,None
li,ul,0.0,0.1429,0.0,0.4667,0.0,0.8728,0.5,0.0,0.0,grey,black,0.0268,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.9042,0.5,0.0,0.0,grey,black,0.0402,None
ul,div,0.0,0.1429,0.0,0.4,0.0,0.8728,0.5,0.0,0.0,grey,black,0.0268,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9042,0.5,0.0,0.0,grey,black,0.0631,None
td,tr,0.0,0.1429,0.2632,0.8,0.1122,0.9042,0.5,0.0,0.0,grey,black,0.0018,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9042,0.5,0.0,0.0,grey,black,0.0918,None
input,td,0.0,0.0,0.0,0.8667,0.1122,0.9042,0.5,0.0,0.0,grey,black,0.0,None
div,td,0.0,0.0,0.0,0.8667,0.3163,0.9309,0.5,0.0,0.0,grey,black,0.040999999999999995,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.9294,0.5,0.0,0.0,grey,black,0.0402,None
div,td,0.0,0.1429,0.0526,0.8667,0.1327,0.9058,0.5,0.0,0.0,grey,black,0.0038,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9042,0.5,0.0,0.0,grey,black,0.0896,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9435,0.5,0.0,0.0,grey,black,0.0896,None
div,td,0.0,0.0,0.0,0.8667,0.3163,0.9545,0.5,0.0,0.0,grey,black,0.040999999999999995,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9859,0.5,0.0,0.0,grey,black,0.0896,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9874,0.5,0.0,0.0,grey,black,0.0918,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9874,0.4333,0.25,0.0,grey,white,0.0918,None
i,button,0.0,0.0,0.0,1.0,0.5612,0.9874,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.9906,0.5,0.0,0.0,grey,grey,0.0021,None
td,tr,0.0,0.1429,0.2632,0.8,0.1122,0.9906,0.5,0.0,0.0,grey,black,0.0018,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.9859,0.5,0.0,0.0,grey,black,0.0402,None
span,a,0.0,0.0,0.0526,0.4,0.9490000000000001,0.8540000000000001,0.5,0.0,0.0,grey,black,0.1714,None
div,td,0.0,0.0,0.0,0.8667,0.3163,0.9859,0.5,0.0,0.0,grey,black,0.040999999999999995,None
li,ul,0.0,0.1429,0.3158,0.4,0.0,0.8948,0.5,0.0,0.0,grey,black,0.0254,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.9482,0.5,0.0,0.0,grey,black,0.0402,None
div,td,0.0,0.0,0.0,0.8667,0.3163,0.9498,0.5,0.0,0.0,grey,black,0.040999999999999995,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9482,0.5,0.0,0.0,grey,black,0.0631,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9482,0.5,0.0,0.0,grey,black,0.0896,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9498,0.5,0.0,0.0,grey,black,0.0918,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9498,0.4333,0.25,0.0,grey,white,0.0918,None
i,button,0.0,0.0,0.0,1.0,0.5612,0.9498,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.9529,0.5,0.0,0.0,grey,green,0.0021,None
td,tr,0.0,0.1429,0.2632,0.8,0.1122,0.9529,0.5,0.0,0.0,grey,black,0.0018,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9859,0.5,0.0,0.0,grey,black,0.0631,None
span,div,0.0,0.0,0.0,0.9333,0.1327,0.9937,0.5,0.0,0.0,grey,black,0.0038,None
i,button,0.0,0.0,0.0,1.0,0.5612,0.9922,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
td,tr,0.0,0.2857,0.2632,0.8,0.1327,0.9529,0.5,0.0,0.0,grey,black,0.0029,None
div,td,0.0,0.0,0.0,0.8667,0.3163,0.9765,0.5,0.0,0.0,grey,black,0.040999999999999995,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9765,0.5,0.0,0.0,grey,black,0.0631,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9765,0.5,0.0,0.0,grey,black,0.0896,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.978,0.5,0.0,0.0,grey,black,0.0918,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.978,0.4333,0.25,0.0,grey,white,0.0918,None
i,button,0.0,0.0,0.0,1.0,0.5612,0.978,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.9812,0.5,0.0,0.0,grey,green,0.0021,None
td,tr,0.0,0.1429,0.2632,0.8,0.1122,0.9812,0.5,0.0,0.0,grey,black,0.0018,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9686,0.5,0.0,0.0,grey,black,0.0918,None
input,td,0.0,0.0,0.0,0.8667,0.1122,0.9686,0.5,0.0,0.0,grey,black,0.0,None
input,td,0.0,0.0,0.0,0.8667,0.1122,0.9827,0.5,0.0,0.0,grey,black,0.0,None
span,div,0.0,0.0,0.0,0.9333,0.1327,0.9843,0.5,0.0,0.0,grey,black,0.0038,None
td,tr,0.0,0.1429,0.2632,0.8,0.1122,0.9765,0.5,0.0,0.0,grey,black,0.0018,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.9765,0.5,0.0,0.0,grey,green,0.0021,None
i,button,0.0,0.0,0.0,1.0,0.5612,0.9733,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9733,0.4333,0.25,0.0,grey,white,0.0918,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.9670000000000001,0.5,0.0,0.0,grey,black,0.0402,None
div,td,0.0,0.0,0.0,0.8667,0.3163,0.9686,0.5,0.0,0.0,grey,black,0.040999999999999995,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9670000000000001,0.5,0.0,0.0,grey,black,0.0631,None
td,tr,0.0,0.2857,0.2632,0.8,0.1327,0.9812,0.5,0.0,0.0,grey,black,0.0029,None
a,li,0.0,0.1429,0.0,0.3333,0.8571,0.8524,0.5,0.0,0.0,grey,black,0.1537,None
div,div,0.0,0.1429,0.0526,0.6,0.1122,0.9969,0.5,0.0,0.0,grey,black,0.0063,None
span,div,0.0,0.0,0.0,0.9333,0.1327,0.9890000000000001,0.5,0.0,0.0,grey,black,0.0038,None
li,ul,0.0,0.1429,0.1053,0.2667,0.8571,0.8524,0.5,0.0,0.0,grey,black,0.1537,None
None,None,0.0,0.2,0.3333,0.6364,0.2143,0.7796,0.2105,0.0,0.0,grey,black,0.0271,None
div,div,0.0,0.1,0.037000000000000005,0.5455,0.3469,0.7658,0.2105,0.0,0.0,grey,black,0.062,None
None,div,0.0,0.4,0.0,0.5909,0.3571,0.7658,0.2105,0.0,0.0,grey,black,0.0636,None
None,None,0.0,0.2,0.1111,0.6364,0.449,0.7658,0.2105,0.0,0.0,grey,black,0.0836,None
div,div,0.0,0.1,0.1852,0.3182,0.102,0.7824,0.2105,0.0,0.0,grey,black,0.0082,None
div,div,0.0,0.1,0.0,0.3636,0.102,0.7824,0.2105,0.0,0.0,grey,black,0.0082,None
h4,div,0.0,0.1,0.0,0.4091,0.1122,0.7851,0.3684,0.0,0.0,grey,black,0.0068,None
button,div,0.0,0.1,0.0,0.9545,0.1122,0.8320000000000001,0.1579,0.25,0.0,grey,black,0.0141,None
div,div,0.0,0.1,0.1111,0.5455,0.3673,0.8759999999999999,0.2105,0.0,0.0,grey,black,0.0064,None
span,a,0.0,0.0,0.0,0.2353,0.0,0.897,0.6333,0.0,1.0,grey,black,0.0673,None
div,div,0.0,0.2,0.0,0.8636,0.1633,0.8347,0.1579,0.25,0.0,grey,black,0.021,None
input,label,0.0,0.0,0.037000000000000005,0.7273,0.5,0.9229,0.2105,0.0,0.0,grey,black,0.0,None
div,div,0.0,0.1,0.0741,0.5909,0.102,0.9559,0.2105,0.0,0.0,grey,black,0.0063,None
div,div,0.0,0.1,0.1111,0.5909,0.5612,0.9229,0.2105,0.0,0.0,grey,black,0.0124,None
button,div,0.0,0.1,0.0,0.6364,0.5612,0.9229,0.2105,0.25,0.0,grey,white,0.0145,None
i,button,0.0,0.0,0.0,0.6818,0.5816,0.9229,0.2105,0.25,0.0,grey,black,0.0169,None
div,div,0.0,0.4,0.0,0.5455,0.102,0.9256,0.2105,0.0,0.0,grey,black,0.0112,None
div,div,0.0,0.3,0.0,0.5455,0.102,0.9559,0.2105,0.0,0.0,grey,black,0.0063,None
div,div,0.0,0.1,0.1111,0.5909,0.102,0.9256,0.2105,0.0,0.0,grey,black,0.0112,None
None,None,0.0,0.1,0.3333,0.6364,0.1122,0.7796,0.2105,0.25,0.0,grey,black,0.0143,None
None,body,0.0,0.1,0.1111,0.0,0.0,0.7328,0.2105,0.0,0.0,grey,white,0.078,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.9765,0.5,0.0,0.0,grey,black,0.0402,None
span,h2,0.0,0.0833,0.0909,0.5882,0.3878,0.9231,1.0,0.0,0.0,grey,black,1.0,None
span,div,0.0,0.0,0.0,0.9333,0.1327,0.9702,0.5,0.0,0.0,grey,black,0.0038,None
li,ul,0.0,0.1429,0.2632,0.7333,0.2857,0.9984,0.5,0.0,0.0,grey,black,0.0357,None
a,div,0.0,0.1429,0.0,0.2,0.0,0.8524,0.6333,0.0,0.0,grey,black,0.03,None
a,li,0.0,0.1429,0.0,0.8,0.3163,0.9984,0.5,0.0,0.0,grey,white,0.0415,None
i,a,0.0,0.0,0.0,0.8667,0.3163,1.0,0.5,0.25,0.0,grey,black,0.0431,None
a,li,0.0,0.1429,0.0,0.8,0.3367,0.9984,0.5,0.0,0.0,grey,white,0.0454,None
a,li,0.0,0.1429,0.0,0.8,0.3469,0.9984,0.5,0.0,0.0,grey,white,0.0489,None
a,li,0.0,0.1429,0.0,0.8,0.3673,0.9984,0.5,0.0,0.0,grey,white,0.0525,None
i,a,0.0,0.0,0.0,0.8667,0.3776,1.0,0.5,0.25,0.0,grey,black,0.0541,None
a,li,0.0,0.1429,0.0,0.8,0.3878,0.9984,0.5,0.0,0.0,grey,white,0.0564,None
span,span,0.0,0.0,0.0,0.7059,0.3878,0.9048,0.3667,1.0,1.0,white,green,0.0754,None
td,tr,0.0,0.2857,0.2632,0.8,0.1327,0.9906,0.5,0.0,0.0,grey,black,0.0029,None
div,div,0.0,0.1429,0.0526,0.1333,0.0,0.8524,0.5,0.0,0.0,grey,black,0.03,None
input,td,0.0,0.0,0.0,0.8667,0.1122,0.9922,0.5,0.0,0.0,grey,black,0.0,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9827,0.5,0.0,0.0,grey,black,0.0918,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9827,0.4333,0.25,0.0,grey,white,0.0918,None
i,button,0.0,0.0,0.0,1.0,0.5612,0.9827,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.9859,0.5,0.0,0.0,grey,green,0.0021,None
td,tr,0.0,0.1429,0.2632,0.8,0.1122,0.9859,0.5,0.0,0.0,grey,black,0.0018,None
input,td,0.0,0.0,0.0,0.8667,0.1122,0.9874,0.5,0.0,0.0,grey,black,0.0,None
td,tr,0.0,0.2857,0.2632,0.8,0.1327,0.9859,0.5,0.0,0.0,grey,black,0.0029,None
a,li,0.0,0.1429,0.0,0.8,0.2857,0.9984,0.5,0.0,0.0,grey,white,0.0357,None
td,tr,0.0,0.1429,0.2632,0.8,0.3061,0.9529,0.5,0.0,0.0,grey,black,0.0402,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9670000000000001,0.5,0.0,0.0,grey,black,0.0896,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9906,0.4333,0.25,0.0,grey,white,0.0918,None
div,td,0.0,0.0,0.0,0.8667,0.4286,0.9717,0.5,0.0,1.0,grey,black,0.064,None
div,td,0.0,0.0,0.0,0.8667,0.4286,0.9812,0.5,0.0,1.0,grey,black,0.064,None
div,td,0.0,0.0,0.0,0.8667,0.4286,0.9859,0.5,0.0,1.0,grey,black,0.064,None
span,a,0.0,0.0,0.0,0.8667,0.3367,1.0,0.5,0.0,1.0,grey,black,0.047,None
span,a,0.0,0.0,0.0,0.8667,0.3571,1.0,0.5,0.0,1.0,grey,black,0.0505,None
span,div,0.0,0.0,0.0,0.5333,0.5,0.8838,0.5,0.0,1.0,grey,black,0.0807,None
th,tr,0.0,0.0,0.2632,0.8,0.551,0.8917,0.5667,0.5,1.0,grey,black,0.0896,None
div,td,0.0,0.0,0.0,0.8667,0.4286,0.9262,0.5,0.0,1.0,grey,black,0.064,None
a,div,0.0,0.0,0.1579,0.6,0.2857,0.887,0.5,0.25,1.0,grey,white,0.0367,None
span,button,0.0,0.0,0.0526,0.6,0.0306,0.8728,0.5,0.0,1.0,white,black,0.02,None
button,div,0.0,0.0,0.1579,0.6,0.1122,0.887,0.5,0.25,1.0,grey,white,0.0076,None
a,li,0.0,0.0,0.0,0.4667,0.0,0.8838,0.5,0.0,1.0,white,black,0.0276,None
button,div,0.0,0.0,0.1579,0.6,0.1837,0.887,0.5,0.25,1.0,grey,white,0.016,None
a,li,0.0,0.0,0.0,0.4667,0.0,0.8948,0.5,0.0,1.0,white,black,0.0254,None
a,td,0.0,0.0,0.0526,0.8667,0.1327,0.9451,0.5,0.0,1.0,grey,black,0.0034,None
a,td,0.0,0.0,0.0526,0.8667,0.1327,0.9152,0.5,0.0,1.0,grey,black,0.0034,None
a,td,0.0,0.0,0.0526,0.8667,0.1327,0.8995,0.5,0.0,1.0,grey,black,0.0034,None
a,td,0.0,0.0,0.0526,0.8667,0.1327,0.9309,0.5,0.0,1.0,grey,black,0.0034,None
span,button,0.0,0.0,0.0,0.7333,0.1327,0.8728,0.5,0.25,1.0,grey,black,0.0069,None
div,td,0.0,0.0,0.0,0.8667,0.4286,0.9152,0.5,0.0,1.0,grey,black,0.064,None
div,td,0.0,0.0,0.0,0.8667,0.4286,0.9498,0.5,0.0,1.0,grey,black,0.064,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9592,0.5,0.0,0.0,grey,black,0.0918,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.9670000000000001,0.5,0.0,0.0,grey,green,0.0021,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9529,0.5,0.0,0.0,grey,black,0.0631,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9529,0.5,0.0,0.0,grey,black,0.0896,None
span,div,0.0,0.0,0.0,0.9333,0.1327,0.9513,0.5,0.0,0.0,grey,black,0.0038,None
ul,div,0.0,0.4286,0.0,0.2,0.0,0.0,0.5,0.0,0.0,grey,black,1.0,None
td,tr,0.0,0.2857,0.2632,0.8,0.1327,0.9482,0.5,0.0,0.0,grey,black,0.0029,None
input,td,0.0,0.0,0.0,0.8667,0.1122,0.9498,0.5,0.0,0.0,grey,black,0.0,None
td,tr,0.0,0.1429,0.2632,0.8,0.551,0.9388,0.5,0.0,0.0,grey,black,0.0896,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9451,0.5,0.0,0.0,grey,black,0.0918,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9403,0.5,0.0,0.0,grey,black,0.0918,None
td,tr,0.0,0.1429,0.2632,0.8,0.1122,0.9670000000000001,0.5,0.0,0.0,grey,black,0.0018,None
i,button,0.0,0.0,0.0,1.0,0.5612,0.9403,0.5667,0.25,0.0,grey,black,0.09300000000000001,None
td,tr,0.0,0.1429,0.2632,0.8,0.1122,0.9435,0.5,0.0,0.0,grey,black,0.0018,None
input,td,0.0,0.0,0.0,0.8667,0.1122,0.9451,0.5,0.0,0.0,grey,black,0.0,None
td,tr,0.0,0.2857,0.2632,0.8,0.1327,0.9435,0.5,0.0,0.0,grey,black,0.0029,None
div,td,0.0,0.1429,0.0,0.8667,0.5612,0.9545,0.5,0.0,0.0,grey,black,0.0918,None
span,div,0.0,0.0,0.0,0.9333,0.1327,0.9466,0.5,0.0,0.0,grey,black,0.0038,None
div,td,0.0,0.0,0.0,0.8667,0.3163,0.9451,0.5,0.0,0.0,grey,black,0.040999999999999995,None
td,tr,0.0,0.1429,0.2632,0.8,0.4184,0.9435,0.5,0.0,0.0,grey,black,0.0631,None
button,div,0.0,0.1429,0.0,0.9333,0.5612,0.9403,0.4333,0.25,0.0,grey,white,0.0918,None
span,div,0.0,0.0,0.0,0.9333,0.1327,0.956,0.5,0.0,0.0,grey,black,0.0038,None
td,tr,0.0,0.0,0.2632,0.8,0.1122,0.9435,0.5,0.0,0.0,grey,green,0.0021,None
div,td,0.0,0.0,0.0,0.8667,0.4286,0.9309,0.5,0.0,1.0,grey,black,0.064,None
div,td,0.0,0.0,0.0,0.8667,0.4286,0.9639,0.5,0.0,1.0,grey,black,0.064,None
